gnf	7	ENSP00000300060
gnf	14	ENSP00000338703
gnf	2	ENSP00000236130
gnf	10	ENSP00000319531
gnf	6	ENSP00000316329
gnf	17	ENSP00000261772
gnf	3	ENSP00000219168
gnf	5	ENSP00000215793
gnf	16	ENSP00000256644
gnf	3	ENSP00000262646
gnf	5	ENSP00000345195
gnf	11	ENSP00000364321
gnf	3	ENSP00000271583
gnf	1	ENSP00000222271
gnf	2	ENSP00000217289
gnf	17	ENSP00000386096
gnf	1	ENSP00000357020
gnf	1	ENSP00000215574
gnf	7	ENSP00000340672
gnf	17	ENSP00000324804
gnf	1	ENSP00000358307
gnf	1	ENSP00000320936
gnf	2	ENSP00000367096
gnf	4	ENSP00000330349
gnf	1	ENSP00000370227
gnf	1	ENSP00000382509
gnf	4	ENSP00000402601
gnf	1	ENSP00000261374
gnf	1	ENSP00000233668
gnf	8	ENSP00000298556
gnf	1	ENSP00000256039
gnf	12	ENSP00000346294
gnf	2	ENSP00000263208
gnf	10	ENSP00000357674
gnf	10	ENSP00000295024
gnf	16	ENSP00000326052
gnf	8	ENSP00000204517
gnf	1	ENSP00000281961
gnf	3	ENSP00000271015
gnf	1	ENSP00000339109
gnf	3	ENSP00000328359
gnf	2	ENSP00000265023
gnf	1	ENSP00000162330
gnf	1	ENSP00000216540
gnf	1	ENSP00000253673
gnf	4	ENSP00000226004
gnf	2	ENSP00000251071
gnf	2	ENSP00000291901
gnf	3	ENSP00000353199
gnf	14	ENSP00000227451
gnf	8	ENSP00000227666
gnf	1	ENSP00000273430
gnf	6	ENSP00000321507
gnf	7	ENSP00000305689
gnf	16	ENSP00000373477
gnf	5	ENSP00000233714
gnf	5	ENSP00000296411
gnf	3	ENSP00000359305
gnf	9	ENSP00000386541
gnf	9	ENSP00000216037
gnf	16	ENSP00000337331
gnf	1	ENSP00000354652
gnf	1	ENSP00000262294
gnf	2	ENSP00000307674
gnf	1	ENSP00000257198
gnf	8	ENSP00000281419
gnf	10	ENSP00000233813
gnf	1	ENSP00000335657
gnf	2	ENSP00000314343
gnf	2	ENSP00000258168
gnf	2	ENSP00000327145
gnf	1	ENSP00000285021
gnf	7	ENSP00000271324
gnf	1	ENSP00000351593
gnf	14	ENSP00000382093
gnf	1	ENSP00000369317
gnf	3	ENSP00000232519
gnf	3	ENSP00000260118
gnf	1	ENSP00000268896
gnf	1	ENSP00000310842
gnf	1	ENSP00000415183
gnf	17	ENSP00000361626
gnf	4	ENSP00000302951
gnf	3	ENSP00000266557
gnf	8	ENSP00000307850
gnf	3	ENSP00000324287
gnf	1	ENSP00000334382
gnf	1	ENSP00000381932
gnf	1	ENSP00000247977
gnf	1	ENSP00000335628
gnf	9	ENSP00000261819
gnf	6	ENSP00000202831
gnf	1	ENSP00000300406
gnf	1	ENSP00000397758
gnf	1	ENSP00000400326
gnf	2	ENSP00000310891
gnf	17	ENSP00000248071
gnf	1	ENSP00000357986
gnf	4	ENSP00000262811
gnf	1	ENSP00000228705
gnf	10	ENSP00000334153
gnf	1	ENSP00000373808
gnf	3	ENSP00000291572
gnf	1	ENSP00000302564
gnf	2	ENSP00000254695
gnf	13	ENSP00000387389
gnf	9	ENSP00000011473
gnf	4	ENSP00000339398
gnf	4	ENSP00000406288
gnf	1	ENSP00000318024
gnf	3	ENSP00000291565
gnf	3	ENSP00000358059
gnf	1	ENSP00000247191
gnf	17	ENSP00000295802
gnf	3	ENSP00000390475
gnf	5	ENSP00000374778
gnf	2	ENSP00000363189
gnf	3	ENSP00000263688
gnf	16	ENSP00000315859
gnf	17	ENSP00000375160
gnf	1	ENSP00000237612
gnf	3	ENSP00000221283
gnf	1	ENSP00000385636
gnf	3	ENSP00000250111
gnf	1	ENSP00000318089
gnf	1	ENSP00000357206
gnf	1	ENSP00000360464
gnf	17	ENSP00000350633
gnf	1	ENSP00000345968
gnf	1	ENSP00000225696
gnf	1	ENSP00000329735
gnf	1	ENSP00000372654
gnf	16	ENSP00000390707
gnf	4	ENSP00000418823
gnf	2	ENSP00000397705
gnf	4	ENSP00000354620
gnf	15	ENSP00000370056
gnf	2	ENSP00000260563
gnf	1	ENSP00000300870
gnf	1	ENSP00000352071
gnf	1	ENSP00000257895
gnf	17	ENSP00000261733
gnf	3	ENSP00000386881
gnf	1	ENSP00000366434
gnf	17	ENSP00000408910
gnf	17	ENSP00000326381
gnf	3	ENSP00000223095
gnf	16	ENSP00000278353
gnf	5	ENSP00000407460
gnf	15	ENSP00000338018
gnf	1	ENSP00000267984
gnf	5	ENSP00000270776
gnf	4	ENSP00000253686
gnf	5	ENSP00000394794
gnf	1	ENSP00000367835
gnf	3	ENSP00000262626
gnf	13	ENSP00000351409
gnf	5	ENSP00000301061
gnf	14	ENSP00000344635
gnf	1	ENSP00000253099
gnf	9	ENSP00000364204
gnf	1	ENSP00000265175
gnf	3	ENSP00000358635
gnf	9	ENSP00000258145
gnf	3	ENSP00000226574
gnf	12	ENSP00000367697
gnf	3	ENSP00000242152
gnf	8	ENSP00000385746
gnf	1	ENSP00000361705
gnf	1	ENSP00000359404
gnf	17	ENSP00000211372
gnf	1	ENSP00000222256
gnf	2	ENSP00000222304
gnf	2	ENSP00000346537
gnf	6	ENSP00000348551
gnf	1	ENSP00000315370
gnf	16	ENSP00000310726
gnf	2	ENSP00000366031
gnf	6	ENSP00000357922
gnf	3	ENSP00000354532
gnf	8	ENSP00000269187
gnf	1	ENSP00000372757
gnf	1	ENSP00000342007
gnf	6	ENSP00000348901
gnf	2	ENSP00000346228
gnf	1	ENSP00000261438
gnf	1	ENSP00000299759
gnf	1	ENSP00000247170
gnf	1	ENSP00000310008
gnf	14	ENSP00000364794
gnf	16	ENSP00000246069
gnf	1	ENSP00000354720
gnf	3	ENSP00000311857
gnf	3	ENSP00000264192
gnf	1	ENSP00000395598
gnf	2	ENSP00000376534
gnf	17	ENSP00000360569
gnf	1	ENSP00000299502
gnf	8	ENSP00000264552
gnf	11	ENSP00000356067
gnf	4	ENSP00000358374
gnf	4	ENSP00000274712
gnf	10	ENSP00000301021
gnf	15	ENSP00000301233
gnf	3	ENSP00000307199
gnf	9	ENSP00000272102
gnf	3	ENSP00000357153
gnf	10	ENSP00000374989
gnf	1	ENSP00000296271
gnf	4	ENSP00000300131
gnf	12	ENSP00000416330
gnf	1	ENSP00000390009
gnf	1	ENSP00000358511
gnf	7	ENSP00000358694
gnf	5	ENSP00000290155
gnf	3	ENSP00000366843
gnf	1	ENSP00000295108
gnf	1	ENSP00000078429
gnf	1	ENSP00000301453
gnf	1	ENSP00000264735
gnf	3	ENSP00000299314
gnf	8	ENSP00000223357
gnf	1	ENSP00000324890
gnf	13	ENSP00000270792
gnf	1	ENSP00000368984
gnf	11	ENSP00000368664
gnf	1	ENSP00000341911
gnf	17	ENSP00000395465
gnf	4	ENSP00000309899
gnf	2	ENSP00000381461
gnf	17	ENSP00000272139
gnf	1	ENSP00000329127
gnf	17	ENSP00000340466
gnf	16	ENSP00000311888
gnf	4	ENSP00000308332
gnf	11	ENSP00000340329
gnf	1	ENSP00000357429
gnf	9	ENSP00000342082
gnf	15	ENSP00000252934
gnf	3	ENSP00000308450
gnf	1	ENSP00000351605
gnf	2	ENSP00000328187
gnf	11	ENSP00000262428
gnf	3	ENSP00000290075
gnf	3	ENSP00000354680
gnf	16	ENSP00000408094
gnf	2	ENSP00000390785
gnf	2	ENSP00000254035
gnf	1	ENSP00000296144
gnf	1	ENSP00000358590
gnf	10	ENSP00000345064
gnf	6	ENSP00000278422
gnf	3	ENSP00000355264
gnf	1	ENSP00000339086
gnf	1	ENSP00000414373
gnf	2	ENSP00000373783
gnf	3	ENSP00000356257
gnf	1	ENSP00000306190
gnf	2	ENSP00000318057
gnf	4	ENSP00000417052
gnf	2	ENSP00000221978
gnf	3	ENSP00000368017
gnf	2	ENSP00000321370
gnf	11	ENSP00000268184
gnf	1	ENSP00000377233
gnf	14	ENSP00000362900
gnf	5	ENSP00000356468
gnf	4	ENSP00000265806
gnf	1	ENSP00000341071
gnf	17	ENSP00000259469
gnf	9	ENSP00000355060
gnf	6	ENSP00000357113
gnf	6	ENSP00000357727
gnf	16	ENSP00000318406
gnf	17	ENSP00000302160
gnf	1	ENSP00000265709
gnf	6	ENSP00000340944
gnf	10	ENSP00000205061
gnf	1	ENSP00000232892
gnf	5	ENSP00000386921
gnf	1	ENSP00000273588
gnf	5	ENSP00000249364
gnf	1	ENSP00000222122
gnf	17	ENSP00000365624
gnf	1	ENSP00000352427
gnf	3	ENSP00000257724
gnf	4	ENSP00000307911
gnf	4	ENSP00000333947
gnf	2	ENSP00000343129
gnf	3	ENSP00000328103
gnf	10	ENSP00000235382
gnf	9	ENSP00000364028
gnf	7	ENSP00000198765
gnf	1	ENSP00000302079
gnf	1	ENSP00000409637
gnf	2	ENSP00000362208
gnf	9	ENSP00000382327
gnf	15	ENSP00000216038
gnf	4	ENSP00000338477
gnf	9	ENSP00000265594
gnf	1	ENSP00000006724
gnf	1	ENSP00000358763
gnf	2	ENSP00000351832
gnf	13	ENSP00000262061
gnf	1	ENSP00000257549
gnf	2	ENSP00000366783
gnf	14	ENSP00000398064
gnf	4	ENSP00000316578
gnf	17	ENSP00000242784
gnf	2	ENSP00000355251
gnf	3	ENSP00000338272
gnf	3	ENSP00000366475
gnf	1	ENSP00000342623
gnf	4	ENSP00000369318
gnf	1	ENSP00000234701
gnf	2	ENSP00000351506
gnf	17	ENSP00000345156
gnf	1	ENSP00000248935
gnf	8	ENSP00000356623
gnf	2	ENSP00000359506
gnf	14	ENSP00000404533
gnf	4	ENSP00000258963
gnf	4	ENSP00000341874
gnf	3	ENSP00000229251
gnf	17	ENSP00000264694
gnf	1	ENSP00000279027
gnf	15	ENSP00000351905
gnf	5	ENSP00000324834
gnf	7	ENSP00000261405
gnf	1	ENSP00000160382
gnf	16	ENSP00000328570
gnf	14	ENSP00000260323
gnf	2	ENSP00000256707
gnf	2	ENSP00000318066
gnf	1	ENSP00000356992
gnf	4	ENSP00000314311
gnf	17	ENSP00000349679
gnf	3	ENSP00000284770
gnf	6	ENSP00000369018
gnf	17	ENSP00000253108
gnf	1	ENSP00000339992
gnf	1	ENSP00000363019
gnf	2	ENSP00000289004
gnf	1	ENSP00000339730
gnf	1	ENSP00000223642
gnf	16	ENSP00000305230
gnf	3	ENSP00000320291
gnf	3	ENSP00000354677
gnf	14	ENSP00000328016
gnf	10	ENSP00000265052
gnf	1	ENSP00000263360
gnf	2	ENSP00000361423
gnf	1	ENSP00000397440
gnf	1	ENSP00000349923
gnf	3	ENSP00000292535
gnf	6	ENSP00000233809
gnf	2	ENSP00000360473
gnf	2	ENSP00000257452
gnf	1	ENSP00000335357
gnf	4	ENSP00000252542
gnf	14	ENSP00000403863
gnf	1	ENSP00000377083
gnf	11	ENSP00000260443
gnf	10	ENSP00000313875
gnf	3	ENSP00000311962
gnf	10	ENSP00000362085
gnf	1	ENSP00000259075
gnf	1	ENSP00000329869
gnf	3	ENSP00000308901
gnf	2	ENSP00000298743
gnf	16	ENSP00000219789
gnf	10	ENSP00000358518
gnf	4	ENSP00000253247
gnf	3	ENSP00000246151
gnf	3	ENSP00000370445
gnf	3	ENSP00000365596
gnf	1	ENSP00000298569
gnf	15	ENSP00000257745
gnf	7	ENSP00000354597
gnf	12	ENSP00000241052
gnf	3	ENSP00000296122
gnf	7	ENSP00000248089
gnf	1	ENSP00000266546
gnf	1	ENSP00000275767
gnf	2	ENSP00000258416
gnf	17	ENSP00000037243
gnf	17	ENSP00000253329
gnf	2	ENSP00000354340
gnf	17	ENSP00000342056
gnf	1	ENSP00000226319
gnf	6	ENSP00000224807
gnf	4	ENSP00000258180
gnf	1	ENSP00000251390
gnf	1	ENSP00000356774
gnf	7	ENSP00000363377
gnf	4	ENSP00000262065
gnf	2	ENSP00000274353
gnf	1	ENSP00000354694
gnf	2	ENSP00000379255
gnf	3	ENSP00000260746
gnf	1	ENSP00000309572
gnf	1	ENSP00000268053
gnf	9	ENSP00000359364
gnf	3	ENSP00000264071
gnf	5	ENSP00000388872
gnf	16	ENSP00000361718
gnf	4	ENSP00000381526
gnf	3	ENSP00000354730
gnf	6	ENSP00000284984
gnf	2	ENSP00000264254
gnf	3	ENSP00000304102
gnf	4	ENSP00000397139
gnf	2	ENSP00000362116
gnf	6	ENSP00000361845
gnf	5	ENSP00000363397
gnf	11	ENSP00000265174
gnf	1	ENSP00000256857
gnf	17	ENSP00000344729
gnf	13	ENSP00000301522
gnf	1	ENSP00000310006
gnf	1	ENSP00000320309
gnf	16	ENSP00000338838
gnf	3	ENSP00000244061
gnf	8	ENSP00000360776
gnf	3	ENSP00000363054
gnf	16	ENSP00000365567
gnf	16	ENSP00000407618
gnf	2	ENSP00000333656
gnf	7	ENSP00000269159
gnf	1	ENSP00000275525
gnf	1	ENSP00000243108
gnf	1	ENSP00000260843
gnf	16	ENSP00000407737
gnf	14	ENSP00000346173
gnf	1	ENSP00000244926
gnf	1	ENSP00000412935
gnf	3	ENSP00000200181
gnf	14	ENSP00000203630
gnf	3	ENSP00000319636
gnf	17	ENSP00000396772
gnf	1	ENSP00000327465
gnf	1	ENSP00000302177
gnf	2	ENSP00000008938
gnf	1	ENSP00000371084
gnf	1	ENSP00000337159
gnf	1	ENSP00000274192
gnf	1	ENSP00000252482
gnf	10	ENSP00000244426
gnf	6	ENSP00000325421
gnf	1	ENSP00000264144
gnf	1	ENSP00000377372
gnf	6	ENSP00000407964
gnf	2	ENSP00000270202
gnf	17	ENSP00000278572
gnf	3	ENSP00000273739
gnf	13	ENSP00000368959
gnf	1	ENSP00000363965
gnf	7	ENSP00000372684
gnf	8	ENSP00000346027
gnf	15	ENSP00000353408
gnf	1	ENSP00000244533
gnf	6	ENSP00000348965
gnf	7	ENSP00000334084
gnf	4	ENSP00000254719
gnf	3	ENSP00000242770
gnf	1	ENSP00000257934
gnf	10	ENSP00000419692
gnf	1	ENSP00000338019
gnf	1	ENSP00000256412
gnf	1	ENSP00000355388
gnf	17	ENSP00000296121
gnf	1	ENSP00000216336
gnf	10	ENSP00000216064
gnf	7	ENSP00000334490
gnf	1	ENSP00000361666
gnf	6	ENSP00000359958
gnf	1	ENSP00000285208
gnf	1	ENSP00000364864
gnf	1	ENSP00000259806
gnf	1	ENSP00000337439
gnf	1	ENSP00000263201
gnf	1	ENSP00000382022
gnf	1	ENSP00000358160
gnf	2	ENSP00000329243
gnf	1	ENSP00000237642
gnf	1	ENSP00000313420
gnf	17	ENSP00000260363
gnf	2	ENSP00000286758
gnf	3	ENSP00000301738
gnf	1	ENSP00000364831
gnf	16	ENSP00000322887
gnf	1	ENSP00000284384
gnf	16	ENSP00000324617
gnf	6	ENSP00000263119
gnf	1	ENSP00000342952
gnf	4	ENSP00000263341
gnf	3	ENSP00000353072
gnf	3	ENSP00000258955
gnf	1	ENSP00000240652
gnf	5	ENSP00000380824
gnf	2	ENSP00000356946
gnf	6	ENSP00000263774
gnf	1	ENSP00000313223
gnf	1	ENSP00000373490
gnf	16	ENSP00000233025
gnf	2	ENSP00000278198
gnf	17	ENSP00000358323
gnf	7	ENSP00000264158
gnf	9	ENSP00000411851
gnf	17	ENSP00000412805
gnf	5	ENSP00000267064
gnf	10	ENSP00000303222
gnf	2	ENSP00000267953
gnf	5	ENSP00000357583
gnf	1	ENSP00000281441
gnf	3	ENSP00000230124
gnf	3	ENSP00000341679
gnf	3	ENSP00000390329
gnf	8	ENSP00000301329
gnf	1	ENSP00000264954
gnf	3	ENSP00000391774
gnf	2	ENSP00000306606
gnf	3	ENSP00000361120
gnf	3	ENSP00000337261
gnf	2	ENSP00000369915
gnf	1	ENSP00000301633
gnf	3	ENSP00000279178
gnf	2	ENSP00000302100
gnf	1	ENSP00000300659
gnf	1	ENSP00000263268
gnf	1	ENSP00000252575
gnf	1	ENSP00000304642
gnf	1	ENSP00000260045
gnf	1	ENSP00000333934
gnf	1	ENSP00000360991
gnf	3	ENSP00000176763
gnf	13	ENSP00000356355
gnf	12	ENSP00000217971
gnf	1	ENSP00000026218
gnf	17	ENSP00000324124
gnf	16	ENSP00000349722
gnf	8	ENSP00000260270
gnf	17	ENSP00000351926
gnf	2	ENSP00000374372
gnf	1	ENSP00000262648
gnf	1	ENSP00000307156
gnf	1	ENSP00000360811
gnf	3	ENSP00000336829
gnf	3	ENSP00000219611
gnf	17	ENSP00000389649
gnf	12	ENSP00000360939
gnf	1	ENSP00000254043
gnf	1	ENSP00000270517
gnf	1	ENSP00000386787
gnf	1	ENSP00000220876
gnf	2	ENSP00000383411
gnf	2	ENSP00000251473
gnf	2	ENSP00000330374
gnf	7	ENSP00000255882
gnf	1	ENSP00000327133
gnf	17	ENSP00000342254
gnf	3	ENSP00000283033
gnf	5	ENSP00000364475
gnf	17	ENSP00000368572
gnf	2	ENSP00000255631
gnf	7	ENSP00000400255
gnf	17	ENSP00000228918
gnf	4	ENSP00000250617
gnf	2	ENSP00000252543
gnf	5	ENSP00000363277
gnf	2	ENSP00000225410
gnf	3	ENSP00000280749
gnf	17	ENSP00000339834
gnf	5	ENSP00000406547
gnf	9	ENSP00000261509
gnf	1	ENSP00000309831
gnf	4	ENSP00000374840
gnf	3	ENSP00000257770
gnf	7	ENSP00000338788
gnf	3	ENSP00000367808
gnf	2	ENSP00000324248
gnf	3	ENSP00000255409
gnf	1	ENSP00000351783
gnf	6	ENSP00000278840
gnf	8	ENSP00000270357
gnf	1	ENSP00000325285
gnf	3	ENSP00000259698
gnf	10	ENSP00000252603
gnf	3	ENSP00000377094
gnf	1	ENSP00000222792
gnf	1	ENSP00000364595
gnf	5	ENSP00000295065
gnf	1	ENSP00000252244
gnf	15	ENSP00000264758
gnf	1	ENSP00000300589
gnf	2	ENSP00000252804
gnf	2	ENSP00000265113
gnf	9	ENSP00000223271
gnf	15	ENSP00000333253
gnf	2	ENSP00000367440
gnf	1	ENSP00000254901
gnf	2	ENSP00000416505
gnf	4	ENSP00000266126
gnf	3	ENSP00000254878
gnf	1	ENSP00000347169
gnf	1	ENSP00000405306
gnf	1	ENSP00000357906
gnf	1	ENSP00000302456
gnf	7	ENSP00000278412
gnf	1	ENSP00000393994
gnf	3	ENSP00000356438
gnf	7	ENSP00000368699
gnf	6	ENSP00000252599
gnf	1	ENSP00000318212
gnf	8	ENSP00000352976
gnf	8	ENSP00000300030
gnf	3	ENSP00000367923
gnf	4	ENSP00000369299
gnf	14	ENSP00000284981
gnf	1	ENSP00000399968
gnf	4	ENSP00000319974
gnf	1	ENSP00000274711
gnf	5	ENSP00000340454
gnf	2	ENSP00000220853
gnf	5	ENSP00000264057
gnf	8	ENSP00000390948
gnf	16	ENSP00000412217
gnf	1	ENSP00000361306
gnf	1	ENSP00000356465
gnf	3	ENSP00000167586
gnf	4	ENSP00000351503
gnf	2	ENSP00000303511
gnf	3	ENSP00000330959
gnf	2	ENSP00000253458
gnf	2	ENSP00000362014
gnf	11	ENSP00000298852
gnf	4	ENSP00000347802
gnf	13	ENSP00000298307
gnf	8	ENSP00000269886
gnf	1	ENSP00000366641
gnf	11	ENSP00000292401
gnf	3	ENSP00000300107
gnf	1	ENSP00000365160
gnf	16	ENSP00000217515
gnf	3	ENSP00000342513
gnf	1	ENSP00000341787
gnf	16	ENSP00000271843
gnf	2	ENSP00000341640
gnf	3	ENSP00000261726
gnf	5	ENSP00000272519
gnf	3	ENSP00000358019
gnf	4	ENSP00000339328
gnf	1	ENSP00000307634
gnf	4	ENSP00000236959
gnf	11	ENSP00000412045
gnf	10	ENSP00000385120
gnf	17	ENSP00000370125
gnf	7	ENSP00000263368
gnf	1	ENSP00000360966
gnf	4	ENSP00000319169
gnf	3	ENSP00000237696
gnf	1	ENSP00000234347
gnf	8	ENSP00000307288
gnf	12	ENSP00000370376
gnf	1	ENSP00000270861
gnf	9	ENSP00000352308
gnf	3	ENSP00000292363
gnf	1	ENSP00000236938
gnf	3	ENSP00000364190
gnf	1	ENSP00000355922
gnf	1	ENSP00000350332
gnf	1	ENSP00000204637
gnf	1	ENSP00000356540
gnf	4	ENSP00000267838
gnf	15	ENSP00000221576
gnf	1	ENSP00000319897
gnf	15	ENSP00000298510
gnf	9	ENSP00000361254
gnf	1	ENSP00000337168
gnf	17	ENSP00000326981
gnf	7	ENSP00000272418
gnf	17	ENSP00000268668
gnf	1	ENSP00000377380
gnf	1	ENSP00000297518
gnf	1	ENSP00000329167
gnf	3	ENSP00000260648
gnf	3	ENSP00000258341
gnf	2	ENSP00000265968
gnf	9	ENSP00000309561
gnf	1	ENSP00000357341
gnf	3	ENSP00000286332
gnf	17	ENSP00000284523
gnf	1	ENSP00000387982
gnf	1	ENSP00000362762
gnf	1	ENSP00000260327
gnf	14	ENSP00000404968
gnf	2	ENSP00000381450
gnf	4	ENSP00000354850
gnf	4	ENSP00000324897
gnf	1	ENSP00000404381
gnf	2	ENSP00000364685
gnf	4	ENSP00000347717
gnf	2	ENSP00000278616
gnf	1	ENSP00000397177
gnf	1	ENSP00000376389
gnf	1	ENSP00000362063
gnf	1	ENSP00000296140
gnf	2	ENSP00000216733
gnf	7	ENSP00000408526
gnf	1	ENSP00000216463
gnf	1	ENSP00000155840
gnf	1	ENSP00000385028
gnf	2	ENSP00000327336
gnf	1	ENSP00000323568
gnf	1	ENSP00000251343
gnf	1	ENSP00000310431
gnf	7	ENSP00000300619
gnf	4	ENSP00000388731
gnf	2	ENSP00000276651
gnf	3	ENSP00000226317
gnf	6	ENSP00000352137
gnf	4	ENSP00000261844
gnf	5	ENSP00000393316
gnf	1	ENSP00000357106
gnf	3	ENSP00000349525
gnf	1	ENSP00000295079
gnf	11	ENSP00000309330
gnf	15	ENSP00000361878
gnf	13	ENSP00000273308
gnf	2	ENSP00000359854
gnf	1	ENSP00000296679
gnf	13	ENSP00000302790
gnf	2	ENSP00000378180
gnf	15	ENSP00000301071
gnf	5	ENSP00000013807
gnf	9	ENSP00000332139
gnf	6	ENSP00000264266
gnf	1	ENSP00000356587
gnf	4	ENSP00000265498
gnf	1	ENSP00000257626
gnf	1	ENSP00000258526
gnf	1	ENSP00000369442
gnf	12	ENSP00000279281
gnf	1	ENSP00000360222
gnf	10	ENSP00000358866
gnf	5	ENSP00000296028
gnf	2	ENSP00000321503
gnf	8	ENSP00000265565
gnf	1	ENSP00000237380
gnf	7	ENSP00000359998
gnf	7	ENSP00000267996
gnf	17	ENSP00000332887
gnf	1	ENSP00000338185
gnf	3	ENSP00000239231
gnf	13	ENSP00000362776
gnf	15	ENSP00000347310
gnf	1	ENSP00000341344
gnf	1	ENSP00000316464
gnf	6	ENSP00000316861
gnf	2	ENSP00000354742
gnf	1	ENSP00000006053
gnf	1	ENSP00000307208
gnf	1	ENSP00000263798
gnf	4	ENSP00000334280
gnf	14	ENSP00000257899
gnf	5	ENSP00000376652
gnf	17	ENSP00000276689
gnf	3	ENSP00000260630
gnf	2	ENSP00000348307
gnf	1	ENSP00000190983
gnf	2	ENSP00000217939
gnf	1	ENSP00000293826
gnf	2	ENSP00000274341
gnf	1	ENSP00000256509
gnf	3	ENSP00000347948
gnf	1	ENSP00000388548
gnf	3	ENSP00000248958
gnf	17	ENSP00000332724
gnf	1	ENSP00000412309
gnf	2	ENSP00000321410
gnf	1	ENSP00000234420
gnf	3	ENSP00000258749
gnf	1	ENSP00000374507
gnf	2	ENSP00000323687
gnf	1	ENSP00000230588
gnf	2	ENSP00000418778
gnf	1	ENSP00000362314
gnf	1	ENSP00000316152
gnf	1	ENSP00000314193
gnf	16	ENSP00000053867
gnf	1	ENSP00000306328
gnf	16	ENSP00000246554
gnf	15	ENSP00000337632
gnf	1	ENSP00000319673
gnf	1	ENSP00000317912
gnf	1	ENSP00000316339
gnf	1	ENSP00000410772
gnf	10	ENSP00000346890
gnf	1	ENSP00000302967
gnf	9	ENSP00000386884
gnf	7	ENSP00000357721
gnf	2	ENSP00000279263
gnf	16	ENSP00000396127
gnf	2	ENSP00000178638
gnf	1	ENSP00000200652
gnf	3	ENSP00000257290
gnf	17	ENSP00000222247
gnf	11	ENSP00000215570
gnf	1	ENSP00000351255
gnf	6	ENSP00000304277
gnf	1	ENSP00000273067
gnf	1	ENSP00000216392
gnf	3	ENSP00000344218
gnf	1	ENSP00000264001
gnf	7	ENSP00000339479
gnf	9	ENSP00000357283
gnf	1	ENSP00000316664
gnf	3	ENSP00000230099
gnf	15	ENSP00000394071
gnf	5	ENSP00000369887
gnf	17	ENSP00000262584
gnf	9	ENSP00000356549
gnf	1	ENSP00000251166
gnf	1	ENSP00000240874
gnf	17	ENSP00000310040
gnf	17	ENSP00000370007
gnf	17	ENSP00000270625
gnf	9	ENSP00000357597
gnf	7	ENSP00000261070
gnf	12	ENSP00000250559
gnf	1	ENSP00000351632
gnf	1	ENSP00000286827
gnf	1	ENSP00000406271
gnf	1	ENSP00000306461
gnf	3	ENSP00000313377
gnf	17	ENSP00000382984
gnf	16	ENSP00000352257
gnf	14	ENSP00000362082
gnf	17	ENSP00000304676
gnf	4	ENSP00000307939
gnf	3	ENSP00000358142
gnf	1	ENSP00000289575
gnf	2	ENSP00000316786
gnf	5	ENSP00000367784
gnf	17	ENSP00000296326
gnf	9	ENSP00000365946
gnf	1	ENSP00000348888
gnf	4	ENSP00000357123
gnf	9	ENSP00000243253
gnf	2	ENSP00000307432
gnf	12	ENSP00000359609
gnf	1	ENSP00000262370
gnf	1	ENSP00000294671
gnf	1	ENSP00000225371
gnf	7	ENSP00000218056
gnf	2	ENSP00000278505
gnf	1	ENSP00000327758
gnf	14	ENSP00000358997
gnf	1	ENSP00000398655
gnf	2	ENSP00000348442
gnf	8	ENSP00000370055
gnf	1	ENSP00000296869
gnf	1	ENSP00000369038
gnf	7	ENSP00000270162
gnf	1	ENSP00000308541
gnf	1	ENSP00000265433
gnf	11	ENSP00000317123
gnf	14	ENSP00000390412
gnf	3	ENSP00000250535
gnf	1	ENSP00000342805
gnf	1	ENSP00000348394
gnf	4	ENSP00000296702
gnf	1	ENSP00000267859
gnf	10	ENSP00000234111
gnf	11	ENSP00000362221
gnf	1	ENSP00000265728
gnf	1	ENSP00000303760
gnf	1	ENSP00000251074
gnf	1	ENSP00000287713
gnf	1	ENSP00000369785
gnf	4	ENSP00000328251
gnf	4	ENSP00000362133
gnf	3	ENSP00000370543
gnf	9	ENSP00000357048
gnf	1	ENSP00000306356
gnf	8	ENSP00000253462
gnf	2	ENSP00000261615
gnf	1	ENSP00000267219
gnf	14	ENSP00000216190
gnf	16	ENSP00000295702
gnf	1	ENSP00000301974
gnf	8	ENSP00000297156
gnf	1	ENSP00000388383
gnf	4	ENSP00000249910
gnf	1	ENSP00000342557
gnf	4	ENSP00000348273
gnf	1	ENSP00000244230
gnf	3	ENSP00000325527
gnf	12	ENSP00000325548
gnf	3	ENSP00000381599
gnf	4	ENSP00000360821
gnf	5	ENSP00000261981
gnf	2	ENSP00000366080
gnf	17	ENSP00000276079
gnf	16	ENSP00000387286
gnf	1	ENSP00000354724
gnf	17	ENSP00000280354
gnf	1	ENSP00000265431
gnf	1	ENSP00000264047
gnf	17	ENSP00000252818
gnf	3	ENSP00000328062
gnf	16	ENSP00000007516
gnf	1	ENSP00000355192
gnf	1	ENSP00000335592
gnf	1	ENSP00000230323
gnf	4	ENSP00000352904
gnf	7	ENSP00000269534
gnf	1	ENSP00000368809
gnf	17	ENSP00000322419
gnf	3	ENSP00000305731
gnf	1	ENSP00000265417
gnf	1	ENSP00000323377
gnf	2	ENSP00000363348
gnf	15	ENSP00000347329
gnf	5	ENSP00000031135
gnf	4	ENSP00000335636
gnf	1	ENSP00000347232
gnf	13	ENSP00000363559
gnf	1	ENSP00000376328
gnf	8	ENSP00000269468
gnf	1	ENSP00000377566
gnf	12	ENSP00000265260
gnf	1	ENSP00000307356
